country,country_id,min_year,max_year,long,lat,writer_total_year,writer_total_cumulative,writer_1,writer_1_gender,writer_1_birth,writer_1_popup,writer_1_language_1,writer_1_language_2,writer_1_language_3,writer_1_language_4,writer_1_languages,writer_1_role_1,writer_1_role_2,writer_1_role_3,writer_1_role_4,writer_1_role_5,writer_2,writer_2_gender,writer_2_birth,writer_2_popup,writer_2_language_1,writer_2_language_2,writer_2_language_3,writer_2_language_4,writer_2_languages,writer_2_role_1,writer_2_role_2,writer_2_role_3,writer_2_role_4,writer_2_role_5,writer_3,writer_3_gender,writer_3_birth,writer_3_popup,writer_3_language_1,writer_3_language_2,writer_3_language_3,writer_3_language_4,writer_3_languages,writer_3_role_1,writer_3_role_2,writer_3_role_3,writer_3_role_4,writer_3_role_5,writer_4,writer_4_gender,writer_4_birth,writer_4_popup,writer_4_language_1,writer_4_language_2,writer_4_language_3,writer_4_language_4,writer_4_languages,writer_4_role_1,writer_4_role_2,writer_4_role_3,writer_4_role_4,writer_4_role_5,writer_5,writer_5_gender,writer_5_birth,writer_5_popup,writer_5_language_1,writer_5_language_2,writer_5_language_3,writer_5_language_4,writer_5_languages,writer_5_role_1,writer_5_role_2,writer_5_role_3,writer_5_role_4,writer_5_role_5,popup_year,subregion,region_un,monolingual_writer_total_year,multilingual_writer_total_year,monolingual_writer_total_cumulative,multilingual_writer_total_cumulative,writerPop
Indonesia,1949,2019,2021,117.2401137,-2.215054563,1,39,Ben SOHIB,Male,1967,Ben SOHIB  (2019)<br />,Indonesian,#N/A,#N/A,#N/A,1,fiction writer,non-fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Indonesia&nbsp;(1)</b><hr />Ben SOHIB  (2019)<br />,South-Eastern Asia,Asia,1,0,37,2,
Iran,1939,1967,1973,54.27407004,32.57503292,1,1,Tahereh SAFFARZADEH ,Female,1936,Tahereh SAFFARZADEH (1967)<br />,Persian,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Tahereh SAFFARZADEH (1967)<br />,Southern Asia,Asia,1,0,1,0,
Iran,1939,1974,1977,54.27407004,32.57503292,1,2,Reza BARAHENI ,Male,1935,Reza BARAHENI (1974)<br />,Arabic,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Reza BARAHENI (1974)<br />,Southern Asia,Asia,1,0,2,0,
Iran,1939,1978,1988,54.27407004,32.57503292,1,3,Houshang GOLSHIRI ,Male,1938,Houshang GOLSHIRI (1978)<br />,Persian,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Houshang GOLSHIRI (1978)<br />,Southern Asia,Asia,1,0,3,0,
Iran,1939,1989,1989,54.27407004,32.57503292,1,4,Esmail KHO'I ,Male,1930,Esmail KHO'I (1989)<br />,Persian,#N/A,#N/A,#N/A,1,critic,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Esmail KHO'I (1989)<br />,Southern Asia,Asia,1,0,4,0,
Iran,1939,1990,1991,54.27407004,32.57503292,1,5,Ezzat GOUSHEGUR ,Female,\N,Ezzat GOUSHEGUR (1990)<br />,Persian,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Ezzat GOUSHEGUR (1990)<br />,Southern Asia,Asia,1,0,5,0,
Iran,1939,1992,2005,54.27407004,32.57503292,1,6,Shahrnoosh PARSIPUR ,Female,1946,Shahrnoosh PARSIPUR (1992)<br />,Persian,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Shahrnoosh PARSIPUR (1992)<br />,Southern Asia,Asia,1,0,6,0,
Iran,1939,2006,2007,54.27407004,32.57503292,1,7,Mimi KHALVATI ,Female,1944,Mimi KHALVATI (2006)<br />,English,#N/A,#N/A,#N/A,1,editor,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Mimi KHALVATI (2006)<br />,Southern Asia,Asia,1,0,7,0,
Iran,1939,2008,2009,54.27407004,32.57503292,1,8,Maryam ALA AMJADI ,Female,\N,Maryam ALA AMJADI (2008)<br />,Persian,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Maryam ALA AMJADI (2008)<br />,Southern Asia,Asia,1,0,8,0,
Iran,1939,2010,2011,54.27407004,32.57503292,1,9,Farangis SIAHPOOR ,Female,\N,Farangis SIAHPOOR (2010)<br />,Persian,#N/A,#N/A,#N/A,1,fiction writer,filmmaker,screenwriter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Farangis SIAHPOOR (2010)<br />,Southern Asia,Asia,1,0,9,0,
Iran,1939,2012,2012,54.27407004,32.57503292,1,10,Yaghoub YADALI ,Male,\N,Yaghoub YADALI (2012)<br />,Persian,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Yaghoub YADALI (2012)<br />,Southern Asia,Asia,1,0,10,0,
Iran,1939,2013,2021,54.27407004,32.57503292,1,11,Mahsa MOHEBALI ,Female,\N,Mahsa MOHEBALI (2013)<br />,Persian,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iran&nbsp;(1)</b><hr />Mahsa MOHEBALI (2013)<br />,Southern Asia,Asia,1,0,11,0,
Iraq,1872,1990,2008,43.74353149,33.03970582,2,2,Samira AL-MANA ,Female,1935,Samira AL-MANA (1990)<br />,Arabic,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,Saadi SIMAWE ,Male,\N,Saadi SIMAWE (1990)<br />,Arabic,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iraq&nbsp;(2)</b><hr />Samira AL-MANA (1990)<br />Saadi SIMAWE (1990)<br />,Western Asia,Asia,2,0,2,0,
Iraq,1872,2009,2010,43.74353149,33.03970582,1,3,Soheil NAJM ,Male,\N,Soheil NAJM (2009)<br />,Arabic,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iraq&nbsp;(1)</b><hr />Soheil NAJM (2009)<br />,Western Asia,Asia,1,0,3,0,
Iraq,1872,2011,2011,43.74353149,33.03970582,1,4,Naseer HASSAN ,Male,1962,Naseer HASSAN (2011)<br />,Arabic,#N/A,#N/A,#N/A,1,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iraq&nbsp;(1)</b><hr />Naseer HASSAN (2011)<br />,Western Asia,Asia,1,0,4,0,
Iraq,1872,2012,2013,43.74353149,33.03970582,1,5,Gulala NOURI ,Female,\N,Gulala NOURI (2012)<br />,Arabic,#N/A,#N/A,#N/A,1,fiction writer,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iraq&nbsp;(1)</b><hr />Gulala NOURI (2012)<br />,Western Asia,Asia,1,0,5,0,
Iraq,1872,2014,2015,43.74353149,33.03970582,1,6,Sadek MOHAMMED ,\N,\N,Sadek MOHAMMED (2014)<br />,Arabic,#N/A,#N/A,#N/A,1,poet,scholar,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iraq&nbsp;(1)</b><hr />Sadek MOHAMMED (2014)<br />,Western Asia,Asia,1,0,6,0,
Iraq,1872,2016,2016,43.74353149,33.03970582,1,7,Mortada Gzar ,Male,1982,Mortada Gzar (2016)<br />,Arabic,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iraq&nbsp;(1)</b><hr />Mortada Gzar (2016)<br />,Western Asia,Asia,1,0,7,0,
Iraq,1872,2017,2021,43.74353149,33.03970582,1,8,Lava Omer DARWESH,Female,1993,Lava Omer DARWESH  (2017)<br />,English,Arabic,#N/A,#N/A,2,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Iraq&nbsp;(1)</b><hr />Lava Omer DARWESH  (2017)<br />,Western Asia,Asia,0,1,7,1,
Ireland,1964,1968,1977,-8.137935687,53.1754487,1,1,Sydney Bernard SMITH ,Male,1936,Sydney Bernard SMITH (1968)<br />,English,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Sydney Bernard SMITH (1968)<br />,Northern Europe,Europe,1,0,1,0,
Ireland,1964,1978,1978,-8.137935687,53.1754487,1,2,Thomas MCCARTHY ,Male,\N,Thomas MCCARTHY (1978)<br />,English,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Thomas MCCARTHY (1978)<br />,Northern Europe,Europe,1,0,2,0,
Ireland,1964,1979,1979,-8.137935687,53.1754487,2,4,Kevin CASEY ,Male,1940,Kevin CASEY (1979)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,Eavan BOLAND ,Male,1944,Eavan BOLAND (1979)<br />,English,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(2)</b><hr />Kevin CASEY (1979)<br />Eavan BOLAND (1979)<br />,Northern Europe,Europe,2,0,4,0,
Ireland,1964,1980,1980,-8.137935687,53.1754487,1,5,John BANVILLE ,Male,\N,John BANVILLE (1980)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />John BANVILLE (1980)<br />,Northern Europe,Europe,1,0,5,0,
Ireland,1964,1981,1982,-8.137935687,53.1754487,1,6,Desmond HOGAN ,Male,1951,Desmond HOGAN (1981)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Desmond HOGAN (1981)<br />,Northern Europe,Europe,1,0,6,0,
Ireland,1964,1983,1983,-8.137935687,53.1754487,1,7,Kevin KIELY ,Male,1953,Kevin KIELY (1983)<br />,English,#N/A,#N/A,#N/A,1,editor,fiction writer,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Kevin KIELY (1983)<br />,Northern Europe,Europe,1,0,7,0,
Ireland,1964,1984,1984,-8.137935687,53.1754487,1,8,Sebastian BARRY ,Male,1955,Sebastian BARRY (1984)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Sebastian BARRY (1984)<br />,Northern Europe,Europe,1,0,8,0,
Ireland,1964,1985,1993,-8.137935687,53.1754487,1,9,Harry CLIFTON ,Male,1952,Harry CLIFTON (1985)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Harry CLIFTON (1985)<br />,Northern Europe,Europe,1,0,9,0,
Ireland,1964,1994,1999,-8.137935687,53.1754487,1,10,Martin ROPER ,Male,\N,Martin ROPER (1994)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Martin ROPER (1994)<br />,Northern Europe,Europe,1,0,10,0,
Ireland,1964,2000,2000,-8.137935687,53.1754487,1,11,Mike FINN ,Male,\N,Mike FINN (2000)<br />,English,#N/A,#N/A,#N/A,1,playwright,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Ireland&nbsp;(1)</b><hr />Mike FINN (2000)<br />,Northern Europe,Europe,1,0,11,0,
